Topotecan Eagle;Carcinoma, Small Cell Lung Carcinoma;topotecan;topotecan hydrochloride;L01XX17;Eagle Laboratories Ltd.   ;Antineoplastic and immunomodulating agents
Doribax;Pneumonia, Ventilator-Associated, Pneumonia, Bacterial, Urinary Tract Infections, Bacterial Infections, Cross Infection;doripenem;doripenem;J01DH04;Janssen-Cilag International NV;Antibacterials for systemic use, 
Pioglitazone Krka;Diabetes Mellitus, Type 2;pioglitazone;pioglitazone hydrochloride;A10BG03;Krka, d.d., Novo mesto;Drugs used in diabetes, 
Rivastigmine 3M Health Care Ltd;Alzheimer Disease;rivastigmine;rivastigmine;N06DA03;3M Health Care Limited;Psychoanaleptics, , Anticholinesterases
Clopidogrel Qualimed;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel hydrochloride;B01AC06;Qualimed;Antithrombotic agents, 
Reasanz;Heart Failure;serelaxin;Serelaxin;C01DX21;Novartis Europharm Ltd;Other vasodilators used in cardiac diseases
Nerventra;Multiple Sclerosis;laquinimod;laquinimod;N07;Teva Pharma GmbH;No Information aviable
Ioa;Contraception;nomegestrol acetate / estradiol;Nomegestrol acetate, estradiol;G03AA14;N.V. Organon;Sex hormones and modulators of the genital system, 
Yttriga;Radionuclide Imaging;yttrium [90Y] chloride;yttrium [90Y] chloride;V09;Eckert  Ziegler Radiopharma GmbH;Diagnostic radiopharmaceuticals
Revasc;Venous Thrombosis;desirudin;desirudin;B01AE01;Canyon Pharmaceuticals Ltd.;Antithrombotic agents, 
Olanzapine Cipla (previously Olanzapine Neopharma);Schizophrenia, Bipolar Disorder;olanzapine;olanzapine;N05AH03;Cipla (EU) Limited;Psycholeptics, 
Preotact;Osteoporosis, Postmenopausal;parathyroid hormone (rDNA);parathyroid hormone (rDNA);H05AA03;NPS Pharma Holdings Limited;Calcium homeostasis
Viracept;HIV Infections;nelfinavir;nelfinavir;J05AE04;Roche Registration Ltd.;Antivirals for systemic use, 
Clopidogrel Teva Generics B.V.;Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke;clopidogrel;clopidogrel hydrochloride;B01AC04;Teva Pharma B.V.;Antithrombotic agents, 
Onduarp;Hypertension;telmisartan / amlodipine;telmisartan / amlodipine besilate;C09DB04;Boehringer Ingelheim International GmbH;Cardiovascular system
Leflunomide Teva;Arthritis, Rheumatoid;leflunomide;leflunomide;L04AA13;Teva Pharma B.V.;Immunosuppressants
Docetaxel Teva Pharma;Carcinoma, Non-Small-Cell Lung, Breast Neoplasms, Prostatic Neoplasms;docetaxel;docetaxel;L01CD02;Teva Pharma B.V.;Antineoplastic agents, 
Tritanrix HepB;Hepatitis B, Tetanus, Immunization, Whooping Cough, Diphtheria;diphtheria, tetanus, pertussis (whole cell) and hepatitis-B (rDNA) vaccine (adsorbed);diphtheria toxoid / hepatitis B recombinant surface antigen / Bordetella pertussis (inactivated) / tetanus toxoid;J07CA05;GlaxoSmithKline Biologicals S.A.;Vaccines, 
Clopidogrel ratiopharm;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel;B01AC04;Archie Samuel s.r.o.;Antithrombotic agents, 
Masican;Gastrointestinal Stromal Tumors;masitinib;masitinib;L01XE;No Information aviable;Protein kinase inhibitors
Infanrix Penta;Hepatitis B, Tetanus, Immunization, Whooping Cough, Poliomyelitis, Diphtheria;diphtheria, tetanus, pertussis (acellular, component), hepatitis-B (rDNA) and poliomyelitis (inactivated) vaccine (adsorbed);Diphtheria toxoid, tetanus toxoid, Bordetella pertussis antigens (pertussis toxoid, filamentous haemagglutinin, pertactin), hepatitis-B surface antigen, poliovirus (inactivated) (type 1 (Mahoney strain), type 2 (MEF-1 strain), type 3 (Saukett strain));J07CA12;GlaxoSmithKline Biologicals S.A.;Vaccines, 
Sepioglin;Diabetes Mellitus, Type 2;pioglitazone;pioglitazone hydrochloride;A10BG03;Vaia S.A.;Drugs used in diabetes, 
Daronrix;Influenza, Human, Immunization, Disease Outbreaks;Pandemic influenza vaccine (H5N1) (whole virion, inactivated, adsorbed);Whole virion, inactivated, containing antigen*: A/Vietnam/1194/2004 (H5N1)* produced in eggs;J07BB01;GlaxoSmithKline Biologicals S.A.;Vaccines, 
Kynamro;Hypercholesterolemia;mipomersen sodium;mipomersen sodium;C10AX11;Genzyme Europe BV;Cardiovascular system
Qsiva;Obesity;phentermine / topiramate;phentermine, topiramate;No Information aviable;Vivus BV;No Information aviable
Trevaclyn;Dyslipidemias;laropiprant / nicotinic acid;laropiprant, nicotinic acid;C10AD52;Merck Sharp  Dohme Ltd;Lipid modifying agents
Pelzont;Dyslipidemias;laropiprant / nicotinic acid;laropiprant, nicotinic acid;C10AD52;Merck Sharp  Dohme Ltd;Lipid modifying agents
Tredaptive;Dyslipidemias;laropiprant / nicotinic acid;laropiprant / nicotinic acid;C10AD52;Merck Sharp  Dohme Ltd.;Lipid modifying agents
Bondenza (previously Ibandronic Acid Roche);Osteoporosis, Postmenopausal;ibandronic acid;ibandronic acid;M05BA06;Roche Registration Ltd.;Drugs for treatment of bone diseases
Ribavirin BioPartners;Hepatitis C, Chronic;ribavirin;Ribavirin;J05AB04;BioPartners GmbH;Antivirals for systemic use, 
Possia;Peripheral Vascular Diseases, Acute Coronary Syndrome;ticagrelor;ticagrelor;B01AC24;AstraZeneca AB;Antithrombotic agents, 
Labazenit;Asthma;budesonide / salmeterol;budesonide, salmeterol;R03AK06;Laboratoires SMB S.A.  ;No Information aviable
Istodax;Lymphoma, Non-Hodgkin;romidepsin;romidepsin;L01XX39;Celgene Europe Ltd.;Antineoplastic agents, 
Acrescent;Alzheimer Disease;memantine hydrochloride / donepezil hydrochloride;memantine hydrochloride, donepezil hydrochloride;N06D;H. Lundbeck A/S;No Information aviable
Balaxur;Alzheimer Disease;memantine hydrochloride / donepezil hydrochloride;memantine hydrochloride, donepezil hydrochloride;N06DA52;Merz Pharmaceuticals GmbH;No Information aviable
Riprazo;Hypertension;aliskiren;aliskiren;C09XA02;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Duloxetine Boehringer Ingelheim;Diabetic Neuropathies;duloxetine;duloxetine;N06AX21;Boehringer Ingelheim International GmbH;Psychoanaleptics, 
Elelyso;Gaucher Disease;taliglucerase alfa;Taliglucerase alfa;A16AB11;Pfizer Ltd.   ;No Information aviable
Rilonacept Regeneron (previously Arcalyst);Cryopyrin-Associated Periodic Syndromes;rilonacept;Rilonacept;L04AC08;Regeneron UK Limited;Immunosuppressants
Imprida HCT;Hypertension;amlodipine / valsartan / hydrochlorothiazide;amlodipine, valsartan, hydrochlorothiazide;C09DX01;Novartis Europharm Ltd.;Angiotensin II antagonists, plain, Angiotensin II antagonists, combinations
Zerene;Sleep Initiation and Maintenance Disorders;zaleplon;zaleplon;N05CF03;Meda AB;Psycholeptics, 
Rivastigmine Teva;Dementia, Alzheimer Disease, Parkinson Disease;rivastigmine;rivastigmine;N06DA03;Teva Pharma B.V.;Anticholinesterases
Rasitrio;Hypertension;aliskiren / amlodipine / hydrochlorothiazide;aliskiren, amlodipine, hydrochlorothiazide;C09XA54;Novartis Europharm Ltd.;Cardiovascular system
Riprazo HCT ;Hypertension;aliskiren / hydrochlorothiazide;aliskiren, hydrochlorothiazide;C09XA52;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Sprimeo HCT;Hypertension;aliskiren / hydrochlorothiazide;aliskiren, hydrochlorothiazide;C09XA52;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Exalief;Epilepsy;eslicarbazepine acetate;eslicarbazepine acetate;N03AF04;BIAL - Portela  Ca, S.A.;Antiepileptics, 
Hexavac;Hepatitis B, Tetanus, Immunization, Meningitis, Haemophilus, Whooping Cough, Poliomyelitis, Diphtheria;diphtheria, tetanus, acellular pertussis, inactivated poliomyelitis, hepatitis B (recombinant) and Haemophilus influenzae type b conjugate vaccine, adjuvanted;purified diphtheria toxoid, Purified Tetanus Toxoid, purified pertussis toxoid, purified pertussis filamentous haemagglutinin, hepatitis B surface antigen, Inactivated Type 1 Poliovirus (Mahoney), inactivated type 2 poliovirus (MEF 1), Inactivated Type 3 Poliovirus (Saukett), Haemophilus influenzae type b polysaccharide;J07CA;Sanofi Pasteur MSD, SNC;Vaccines, 
Regranex;Wound Healing, Skin Ulcer;becaplermin;becaplermin;D03AX06;Janssen-Cilag International NV;Preparations for treatment of wounds and ulcers
MabCampath;Leukemia, Lymphocytic, Chronic, B-Cell;alemtuzumab;alemtuzumab;L01XC04;Genzyme Europe B.V.;Antineoplastic agents, 
Valtropin;Turner Syndrome, Dwarfism, Pituitary;somatropin;somatropin;H01AC01;BioPartners GmbH;Pituitary and hypothalamic hormones and analogues
Teslascan;Magnetic Resonance Imaging;mangafodipir;mangafodipir trisodium;V08CA05;GE Healthcare AS;Contrast media
Refludan;Thromboembolism, Thrombocytopenia;lepirudin;lepirudin;B01AE02;Celgene Europe Ltd.;Antithrombotic agents, 
Clopidogrel Acino Pharma GmbH;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel;B01AC04;Acino Pharma GmbH;Antithrombotic agents, 
Clopidogrel Acino Pharma;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel;B01AC04;Acino Pharma GmbH;Antithrombotic agents, 
Clopidogrel Hexal;Peripheral Vascular Diseases, Acute Coronary Syndrome, Myocardial Infarction, Stroke;clopidogrel;clopidogrel;B01AC04;Acino Pharma GmbH;Antithrombotic agents, 
Sprimeo;Hypertension;aliskiren;aliskiren;C09XA02;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Folotyn;Lymphoma, T-Cell;pralatrexate;Pralatrexate;L01BA05;Allos Therapeutics Ltd;Antineoplastic agents, 
Fablyn;Osteoporosis, Postmenopausal;lasofoxifene;Lasofoxifene tartrate;G03;Dr. Friedrich Eberth Arzneimittel GmbH;Sex hormones and modulators of the genital system, 
Intrinsa;Sexual Dysfunctions, Psychological;testosterone;Testosterone;G03BA03;Warner Chilcott UK Ltd.;Sex hormones and modulators of the genital system, 
Docefrez;Stomach Neoplasms, Adenoma, Breast Neoplasms, Carcinoma, Non-Small-Cell Lung, Prostatic Neoplasms;docetaxel;docetaxel;L01CD02;Sun Pharmaceutical Industries Europe B.V.;Antineoplastic agents, 
PhotoBarr;Barrett Esophagus;porfimer sodium;porfimer sodium;L01XD01;Pinnacle Biologics B.V. ;Antineoplastic agents, 
Livensa;Sexual Dysfunctions, Psychological;testosterone;Testosterone;G03BA03;Warner Chilcott  Deutschland GmbH;Sex hormones and modulators of the genital system, 
Prepandemic Influenza Vaccine (H5N1) (Split Virion, Inactivated, Adjuvanted) GlaxoSmithKline Biologicals;Influenza, Human, Immunization, Disease Outbreaks;prepandemic influenza vaccine (H5N1) (split virion, inactivated, adjuvanted);split influenza virus, inactivated, containing antigen: A/VietNam/1194/2004 (H5N1) like strain used (NIBRG-14);J07BB02;GlaxoSmithKline Biologicals S.A.;Vaccines, 
Xigris;Sepsis, Multiple Organ Failure;drotrecogin alfa (activated);drotrecogin alfa (activated);B01AD10;Eli Lilly Nederland B.V.;Antithrombotic agents, 
Sumatriptan Galpharm;Migraine Disorders;sumatriptan;sumatriptan succinate;No Information aviable;Galpharm Healthcare Ltd.;No Information aviable
Ablavar (previously Vasovist);Magnetic Resonance Angiography;gadofosveset trisodium;gadofosveset trisodium;V08CA;TMC Pharma Services Ltd.;Contrast media
Clopidogrel Sandoz;Peripheral Vascular Diseases, Stroke, Myocardial Infarction;clopidogrel;clopidogrel;B01AC04;Acino Pharma GmbH;Antithrombotic agents, 
Arepanrix;Influenza, Human, Immunization, Disease Outbreaks;pandemic influenza vaccine (H1N1) (split virion, inactivated, adjuvanted);split influenza virus, inactivated, containing antigen* : A/California/7/2009 (H1N1)v like strain (X-179A)* produced in eggs;J07BB02;GlaxoSmithKline Biologicals S.A.;Influenza vaccines
Alisade;Rhinitis, Allergic, Perennial, Rhinitis, Allergic, Seasonal;fluticasone furoate;fluticasone furoate;R01AD12;Glaxo Group Ltd.;Nasal preparations
Avaglim;Diabetes Mellitus, Type 2;rosiglitazone / glimepiride;rosiglitazone, glimepiride;A10BD04;SmithKline Beecham Ltd;Drugs used in diabetes, 
Filgrastim ratiopharm;Neutropenia, Hematopoietic Stem Cell Transplantation, Cancer;filgrastim;filgrastim;L03AA02;Ratiopharm GmbH;Immunostimulants, 
Humenza;Influenza, Human, Immunization, Disease Outbreaks;pandemic influenza vaccine (H1N1, split virion, inactivated, adjuvanted);split influenza virus, inactivated, containing antigen*: A/California/7/2009 (H1N1)v like strain (X-179A)*propagated in eggs.;J07BB02;Sanofi Pasteur S.A.;Vaccines, 
Agenerase;HIV Infections;amprenavir;amprenavir;J05AE05;Glaxo Group Ltd.;Antivirals for systemic use, 
Enviage;Hypertension;aliskiren;aliskiren;C09XA02;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Onsenal;Adenomatous Polyposis Coli;celecoxib;Celecoxib;L01XX33;Pfizer Limited;Antineoplastic agents, 
Thelin;Hypertension, Pulmonary;sitaxentan sodium;sitaxentan sodium;C02KX03;Pfizer Ltd.;Antihypertensives, 
Clopidogrel 1A Pharma;Peripheral Vascular Diseases;clopidogrel;clopidogrel;B01AC04;Acino Pharma GmbH ;Antithrombotic agents, 
Ionsys;Pain, Postoperative;fentanyl;fentanyl hydrochloride;N02AB03;Janssen-Cilag International NV;Analgesics
ImmunoGam;Immunization, Passive, Hepatitis B;human hepatitis B immunoglobulin;human hepatitis B immunoglobulin;J06BB04;Cangene Europe Limited;Specific immunoglobulins
NeoSpect;Radionuclide Imaging;depreotide;depreotide trifluoroacetate;V09IA05;CIS bio international;Diagnostic radiopharmaceuticals
Zeftera (previously Zevtera);Skin Diseases, Infectious, Soft Tissue Infections;ceftobiprole;ceftobiprole medocaril;J01DI01;Janssen-Cilag International NV;No Information aviable
Impulsor;Fibromyalgia;milnacipran;milnacipran;No Information aviable;Pierre Fabre Medicament;No Information aviable
Milnacipran Pierre Fabre Medicament;Fibromyalgia;milnacipran;milnacipran;No Information aviable;Pierre Fabre Medicament;No Information aviable
Paxene;Sarcoma, Kaposi, Carcinoma, Non-Small-Cell Lung, Ovarian Neoplasms, Breast Neoplasms;paclitaxel;paclitaxel;L01CD01;Norton Healthcare Ltd.;Antineoplastic agents, 
Bextra;Arthritis, Rheumatoid, Osteoarthritis, Dysmenorrhea;valdecoxib;valdecoxib;M01AH03;Pharmacia - Pfizer EEIG;Antiinflammatory and antirheumatic products
Clopidogrel BMS;Stroke, Peripheral Vascular Diseases, Myocardial Infarction, Acute Coronary Syndrome;clopidogrel;clopidogrel hydrogen sulphate;B01AC04;Bristol-Myers Squibb Pharma EEIG;Antithrombotic agents, 
Turvel IV;Bacterial Infections;trovafloxacin;alatrofloxacin mesylate;J01MA13;Pfizer Limited;Antibacterials for systemic use, 
Turvel;Bacterial Infections;trovafloxacin;trovafloxacin;J01MA13;Pfizer Limited;Antibacterials for systemic use, 
Trovan IV;Bacterial Infections;trovafloxacin;alatrofloxacin mesylate;J01MA13;Pfizer Limited;Antibacterials for systemic use, 
Sovrima;Friedreich Ataxia;idebenone;idebenone;N06BX13;Centocor B.V.;Psychoanaleptics, 
Allex;Rhinitis, Allergic, Perennial, Urticaria, Rhinitis, Allergic, Seasonal;desloratadine;desloratadine;R06AX27;Schering-Plough Europe;Antihistamines for systemic use, 
Zelnorm;Irritable Bowel Syndrome;tegaserod;tegaserod;A03AE02;Novartis Europharm Limited;Drugs for functional gastrointestinal disorders
Trovan;Bacterial Infections;trovafloxacin;trovafloxacin;J01MA13;Pfizer Limited;Antibacterials for systemic use, 
Indimacis 125;Radionuclide Imaging, Ovarian Neoplasms;igovomab;igovomab;V09IB03;CIS bio international;Diagnostic radiopharmaceuticals
Destara;Hypercalcemia, Cancer;ibandronic acid;ibandronic acid;M05BA06;Roche Registration Ltd.;Drugs for treatment of bone diseases
Evotopin;Ovarian Neoplasms;topotecan;topotecan;L01XX17;Beecham Group plc;Antineoplastic agents, 
Rhucin;Angioedema;recombinant human C1 inhibitor;recombinant human C1 inhibitor;B06C;Pharming Group N.V.;Other hematological agents
Tecnemab K1;Radioimmunodetection;anti-melanoma mab fragments;anti-melanoma mab fragments;V09IA02;Amersham Sorin.S.r.l.;Diagnostic radiopharmaceuticals
Rotashield;Immunization, Rotavirus Infections;rotavirus vaccine, attenuated;rotavirus serotype 1 reassortant, rotavirus serotype 2 reassortant, rotavirus serotype 3 rhesus, rotavirus serotype 4 reassortant;J07BH;Wyeth Lederle Vaccines S.A.;Vaccines, 
Tikosyn;Atrial Fibrillation, Atrial Flutter;dofetilide;dofetilide;C01BD04;Pfizer Limited;Cardiac therapy
Genasense;Melanoma;oblimersen;oblimersen;No Information aviable;Genta Development Ltd. c/o Ross  Craig;No Information aviable
Irbesartan BMS;Hypertension;irbesartan;irbesartan;C09CA04;Bristol-Myers Squibb Pharma EEIG;Agents acting on the renin-angiotensin system
Irbesartan Hydrochlorothiazide BMS;Hypertension;irbesartan / hydrochlorothiazide;irbesartan, hydrochlorothiazide;C09DA04;Bristol-Myers Squibb Pharma EEIG;Agents acting on the renin-angiotensin system
Gemesis;Guided Tissue Regeneration, Periodontal;becaplermin;becaplermin;No Information aviable;BioMimetic Therapeutics Ltd;No Information aviable
Tekturna;Hypertension;aliskiren;aliskiren;C09XA02;Novartis Europharm Ltd.;Agents acting on the renin-angiotensin system
Trazec;Diabetes Mellitus, Type 2;nateglinide;nateglinide;A10BX03;Novartis Europharm Ltd.;Drugs used in diabetes, 
Posaconazole SP;Candidiasis, Mycoses, Coccidioidomycosis, Aspergillosis;posaconazole;posaconazole;J02AC04;Schering-Plough Europe;Antimycotics for systemic use
Raptiva;Psoriasis;efalizumab;efalizumab;L04AA21;Serono Europe Limited;Immunosuppressants
Procomvax;Hepatitis B, Meningitis, Haemophilus, Immunization;haemophilus B conjugate (meningococcal protein conjugate) and hepatitis B (recombinant) vaccine;polyribosylribitol phosphate from Haemophilus influenzae type b as PRP-OMPC, outer membrane protein complex of Neisseria meningitidis (outer membrane protein complex of the B11 strain of Neisseria meningitidis subgroup B), adsorbed hepatitis B surface antigen produced in recombinant yeast cells (Saccharomyces cerevisiae);J07CA;Sanofi Pasteur MSD, SNC;Vaccines, 
Parareg;Hypercalcemia, Parathyroid Neoplasms, Hyperparathyroidism;cinacalcet;cinacalcet;H05BX01;Dompé Biotec S.p.A.;Calcium homeostasis
Dynepo;Kidney Failure, Chronic, Anemia;epoetin delta;epoetin delta;B03XA;Shire Pharmaceutical Contracts Limited;Antianemic preparations
Velosulin;Diabetes Mellitus;insulin human (rDNA);insulin human;A10AB01;Novo Nordisk A/S;Drugs used in diabetes, 
Zenapax;Graft Rejection, Kidney Transplantation;daclizumab;daclizumab;L04AA08;Roche Registration Ltd.;Immunosuppressants
Zimulti;Obesity;rimonabant;rimonabant;A08AX01;sanofi-aventis;Antiobesity preparations, excl. diet products
Acomplia;Obesity;rimonabant;rimonabant;A08AX01;sanofi-aventis;Antiobesity preparations, excl. diet products
Nespo;Kidney Failure, Chronic, Anemia, Cancer;darbepoetin alfa;darbepoetin alfa;B03XA02;Dompé Biotec S.p.A.;Antianemic preparations
Neupopeg;Neutropenia, Cancer;pegfilgrastim;pegfilgrastim;L03AA13;Dompé Biotec S.p.A.;Immunostimulants, 
Forcaltonin;Hypercalcemia, Osteitis Deformans, Bone Resorption;recombinant salmon calcitonin;recombinant salmon calcitonin (rsct);H05BA01;Unigene UK Ltd.;Calcium homeostasis
Viraferon;Hepatitis C, Chronic, Hepatitis B, Chronic;interferon alfa-2b;interferon alfa-2b;L03AB05;Schering-Plough Europe;Immunostimulants, 
